Date,Product,Category,Campaign_Type,Platform,Leads,Conversions,Revenue,Spend,Impressions,Clicks,Country,CTR,CPC,CPA,ROI,Conversion_Rate,Segment,Segment_Label,High_ROI
2024-07-24,3-Day Challenge,Digital,WhatsApp,YouTube,139,23,38787.85,1200.92,18948,843,India,0.04449018366054465,1.424578884934757,52.213913043478264,31.298446191253372,0.027283511269276393,1,High Performers,1
2024-07-24,21-Day Upgrade,Skill,Email,Google,1108,167,293887.8,7551.41,40202,3613,India,0.08987115068902045,2.0900664267921396,45.218023952095805,37.91826824394385,0.04622197619706615,1,High Performers,1
2024-07-24,Mindset Coaching,Skill,Content,Google,288,60,63757.22,8424.17,19659,1785,India,0.0907981077369144,4.719422969187675,140.40283333333335,6.568368159711877,0.03361344537815126,2,High Performers,0
2024-07-24,Spiritual Sessions,Physical,WhatsApp,Instagram,343,88,63957.44,9687.34,28032,2707,India,0.09656820776255708,3.5786257850018472,110.08340909090909,5.602167364828736,0.03250831178426302,2,High Performers,0
2024-07-24,1:1 Mentorship,Physical,Content,WhatsApp,335,80,63457.76,1306.75,27088,990,India,0.03654754873006497,1.319949494949495,16.334375,47.561515209489194,0.08080808080808081,1,High Performers,1
2024-07-24,Dashboard Templates,Digital,WhatsApp,Google,286,33,58077.08,4157.06,40983,1182,India,0.028841226850157383,3.516971235194586,125.97151515151516,12.970710069135398,0.027918781725888325,2,High Performers,0
2024-07-24,Meditation Audio Pack,Skill,Influencer,Facebook,295,72,39284.62,4855.97,42858,1466,India,0.03420598254701573,3.312394270122783,67.44402777777778,7.089963488242308,0.04911323328785812,0,High Performers,0
2024-07-24,E-book,Skill,WhatsApp,Google,222,34,25400.87,1665.83,26281,1331,India,0.05064495262737339,1.2515627347858753,48.995,14.248176584645494,0.025544703230653644,1,High Performers,0
2024-07-24,Clothing Brand,Digital,Content,YouTube,965,129,53867.92,8220.04,44404,2636,India,0.059364021259346006,3.1183763277693477,63.721240310077526,5.553243049912165,0.048937784522003036,0,High Performers,0
2024-07-25,5-Min Meditation Club,Physical,WhatsApp,Facebook,427,79,111735.68,11964.79,31093,2980,India,0.09584150773485994,4.015030201342282,151.45303797468355,8.338707992367603,0.026510067114093958,2,High Performers,0
2024-07-25,3-Day Challenge,Digital,Ads,Facebook,429,97,33006.49,3985.02,47522,1272,India,0.026766550229367452,3.132877358490566,41.08268041237113,7.282640990509457,0.07625786163522012,0,High Performers,0
2024-07-25,21-Day Upgrade,Skill,Ads,Google,441,121,62948.27,2695.78,37577,1652,India,0.04396306251164276,1.6318280871670703,22.27917355371901,22.350670306924155,0.07324455205811138,1,High Performers,1
2024-07-25,Mindset Coaching,Skill,Content,Instagram,140,33,27536.62,1199.43,21655,540,India,0.024936504271530824,2.221166666666667,36.34636363636364,21.958088425335365,0.06111111111111111,1,High Performers,1
2024-07-25,Spiritual Sessions,Digital,WhatsApp,YouTube,94,12,22789.06,507.15,3120,273,India,0.0875,1.8576923076923075,42.262499999999996,43.93554175293306,0.04395604395604396,1,High Performers,1
2024-07-25,1:1 Mentorship,Skill,Content,Facebook,169,39,31092.03,1550.37,13136,631,India,0.04803593179049939,2.4570047543581617,39.75307692307692,19.054586969562106,0.061806656101426306,1,High Performers,1
2024-07-25,Dashboard Templates,Physical,Content,YouTube,1128,327,338375.92,10509.25,28499,2831,India,0.09933681883574862,3.712204168138467,32.13837920489296,31.197913266883933,0.11550688802543271,0,High Performers,1
2024-07-25,Meditation Audio Pack,Coaching,Ads,Google,155,39,62463.68,1416.34,26648,983,India,0.036888321825277695,1.4408341810783316,36.31641025641026,43.1021788553596,0.03967446592065107,1,High Performers,1
2024-07-25,E-book,Digital,Influencer,Instagram,146,37,68765.58,1265.63,6639,574,India,0.08645880403675252,2.2049303135888505,34.20621621621622,53.333083128560475,0.06445993031358885,1,High Performers,1
2024-07-25,Clothing Brand,Physical,Ads,YouTube,209,51,98137.23,5069.22,22227,1371,India,0.06168173842623836,3.69746170678337,99.3964705882353,18.35943399576266,0.037199124726477024,2,High Performers,1
2024-07-26,5-Min Meditation Club,Coaching,Content,Google,286,50,18628.04,2949.24,17596,1190,India,0.06762900659240736,2.47835294117647,58.98479999999999,5.316217059310196,0.04201680672268908,0,High Performers,0
2024-07-26,3-Day Challenge,Coaching,Email,Instagram,27,4,4817.55,442.91,24432,251,India,0.010273411918795022,1.764581673306773,110.7275,9.87704048226502,0.01593625498007968,2,High Performers,0
2024-07-26,21-Day Upgrade,Coaching,WhatsApp,Instagram,48,5,1298.33,446.32,1919,159,India,0.08285565398645128,2.8070440251572326,89.264,1.9089666606918803,0.031446540880503145,2,High Performers,0
2024-07-26,Mindset Coaching,Coaching,Influencer,Instagram,123,14,13556.18,2016.99,14576,768,India,0.052689352360043906,2.6262890625,144.07071428571427,5.720995146232753,0.018229166666666668,2,High Performers,0
2024-07-26,Spiritual Sessions,Digital,Influencer,Facebook,347,43,38117.69,5626.42,37072,1538,India,0.041486836426413466,3.6582704811443434,130.84697674418604,5.774767969685875,0.027958387516254877,2,High Performers,0
2024-07-26,1:1 Mentorship,Physical,Influencer,WhatsApp,329,68,23262.33,1938.11,11604,1142,India,0.09841433988279903,1.6971190893169876,28.501617647058822,11.00258499259588,0.0595446584938704,1,High Performers,0
2024-07-26,Dashboard Templates,Digital,Content,Google,360,80,122163.86,2139.9,25523,911,India,0.035693296242604707,2.3489571899012076,26.74875,56.0885835786719,0.08781558726673985,1,High Performers,1
2024-07-26,Meditation Audio Pack,Physical,Email,Google,365,52,103180.58,1538.72,26786,1442,India,0.05383409243634735,1.0670735090152565,29.590769230769233,66.05611157325569,0.036061026352288486,1,High Performers,1
2024-07-26,E-book,Skill,Ads,Google,65,16,18727.63,647.73,14088,628,India,0.04457694491766042,1.0314171974522293,40.483125,27.912710542973155,0.025477707006369428,1,High Performers,1
2024-07-26,Clothing Brand,Digital,WhatsApp,Facebook,347,79,66379.71,2551.76,26892,982,India,0.03651643611482969,2.598533604887984,32.30075949367089,25.013304542746965,0.08044806517311609,0,High Performers,1
2024-07-27,5-Min Meditation Club,Skill,Content,Facebook,866,93,67395.77,16779.83,44955,3672,India,0.08168168168168168,4.569670479302832,180.42827956989248,3.016475137114023,0.025326797385620915,2,High Performers,0
2024-07-27,3-Day Challenge,Digital,Content,WhatsApp,500,103,69988.12,3257.14,40647,2134,India,0.052500799567003716,1.5263074039362698,31.62271844660194,20.48759955052592,0.048266166822867856,1,High Performers,1
2024-07-27,21-Day Upgrade,Skill,Ads,WhatsApp,103,22,38621.21,1284.88,7099,467,India,0.06578391322721511,2.7513490364025697,58.403636363636366,29.05822333603138,0.047109207708779445,1,High Performers,1
2024-07-27,Mindset Coaching,Physical,Email,Instagram,675,114,130434.43,5814.09,29218,1720,India,0.05886782120610583,3.3802848837209303,51.000789473684215,21.434195205096582,0.06627906976744186,0,High Performers,1
2024-07-27,Spiritual Sessions,Skill,WhatsApp,Facebook,66,11,19000.35,1040.05,8298,237,India,0.02856109906001446,4.388396624472573,94.55,17.26868900533628,0.046413502109704644,0,High Performers,1
2024-07-27,1:1 Mentorship,Skill,WhatsApp,Google,51,12,14379.82,574.74,9505,219,India,0.023040504997369805,2.624383561643836,47.895,24.019695862476947,0.0547945205479452,1,High Performers,1
2024-07-27,Dashboard Templates,Skill,Influencer,Google,1303,156,246332.9,7030.5,48957,3392,India,0.06928529117388729,2.0726709905660377,45.06730769230769,34.037749804423584,0.045990566037735846,1,High Performers,1
2024-07-27,Meditation Audio Pack,Skill,Content,WhatsApp,111,16,28938.77,2277.53,23736,561,India,0.023634984833164813,4.059768270944742,142.345625,11.706208041167404,0.0285204991087344,2,High Performers,0
2024-07-27,E-book,Physical,Content,Google,794,107,37534.97,11981.61,39034,3441,India,0.08815391709791463,3.4820139494333042,111.97766355140187,2.1327150524845995,0.031095611740773032,2,High Performers,0
2024-07-27,Clothing Brand,Physical,Email,Instagram,93,15,13552.87,1831.35,35699,436,India,0.012213227261267823,4.200344036697247,122.08999999999999,6.400480519835095,0.034403669724770644,2,High Performers,0
2024-07-28,5-Min Meditation Club,Digital,Ads,Instagram,454,73,22648.05,4418.33,46896,3085,India,0.06578386216308427,1.43219773095624,60.525068493150684,4.1259299328026655,0.02366288492706645,1,High Performers,0
2024-07-28,3-Day Challenge,Physical,Email,Facebook,19,4,5207.75,351.15,10190,135,India,0.01324828263002944,2.601111111111111,87.7875,13.830556742132993,0.02962962962962963,2,High Performers,0
2024-07-28,21-Day Upgrade,Digital,WhatsApp,Google,890,206,141852.47,11254.5,37502,2971,India,0.07922244146978828,3.788118478626725,54.633495145631066,11.604066817717358,0.06933692359474924,0,High Performers,0
2024-07-28,Mindset Coaching,Skill,Influencer,Facebook,592,166,55490.95,4266.51,46787,1647,India,0.035202086049543675,2.590473588342441,25.70186746987952,12.006168976517104,0.100789313904068,0,High Performers,0
2024-07-28,Spiritual Sessions,Skill,Ads,Google,716,158,138218.05,7727.69,41525,3508,India,0.08447922937989163,2.202876282782212,48.90943037974683,16.886075916606384,0.04503990877993159,1,High Performers,1
2024-07-28,1:1 Mentorship,Physical,Influencer,YouTube,685,79,49358.55,1990.99,44769,1906,India,0.04257410261564922,1.0445907660020985,25.20240506329114,23.790958266992806,0.041448058761804824,1,High Performers,1
2024-07-28,Dashboard Templates,Physical,Influencer,Facebook,154,21,30035.55,3210.77,16661,1385,India,0.08312826360962727,2.3182454873646208,152.89380952380952,8.354625214512406,0.01516245487364621,2,High Performers,0
2024-07-28,Meditation Audio Pack,Coaching,Email,Instagram,105,10,11780.5,1846.9,29722,578,India,0.01944687436915416,3.1953287197231837,184.69,5.378526179002653,0.01730103806228374,2,High Performers,0
2024-07-28,E-book,Physical,Email,Instagram,303,72,105737.42,7247.59,46836,1513,India,0.03230421043641643,4.79021150033047,100.66097222222223,13.589321415808564,0.04758757435558493,0,High Performers,0
2024-07-28,Clothing Brand,Digital,Ads,Google,111,16,17283.58,2852.33,8224,783,India,0.09520914396887159,3.6428224776500637,178.270625,5.0594601606406,0.020434227330779056,2,High Performers,0
2024-07-29,5-Min Meditation Club,Physical,Influencer,YouTube,514,59,64278.99,3995.42,30006,2490,India,0.08298340331933614,1.6045863453815261,67.71898305084746,15.088168452878545,0.023694779116465864,1,High Performers,1
2024-07-29,3-Day Challenge,Physical,Ads,Facebook,52,12,7850.32,331.46,9032,144,India,0.015943312666076175,2.301805555555555,27.621666666666666,22.684064442164967,0.08333333333333333,1,High Performers,1
2024-07-29,21-Day Upgrade,Coaching,Email,Facebook,380,43,35129.64,10229.58,39428,3517,India,0.08920056812417572,2.908609610463463,237.8972093023256,2.4341233950953995,0.012226329257890247,2,High Performers,0
2024-07-29,Mindset Coaching,Physical,Email,Facebook,862,171,233698.36,13871.1,49141,4246,India,0.08640442807431677,3.266862929816298,81.11754385964913,15.847860659933241,0.040273198304286384,2,High Performers,1
2024-07-29,Spiritual Sessions,Coaching,Content,Google,438,66,114931.2,3003.13,39865,2920,India,0.0732472093314938,1.0284691780821917,45.501969696969695,37.27047114177541,0.022602739726027398,1,High Performers,1
2024-07-29,1:1 Mentorship,Physical,Ads,YouTube,268,62,93943.53,6086.3,24379,1404,India,0.05759054924320112,4.33497150997151,98.16612903225807,14.435244729967302,0.04415954415954416,2,High Performers,0
2024-07-29,Dashboard Templates,Skill,Email,WhatsApp,388,115,62505.43,2998.04,40707,1075,India,0.02640823445599037,2.7888744186046512,26.06991304347826,19.84876452615709,0.10697674418604651,0,High Performers,1
2024-07-29,Meditation Audio Pack,Coaching,Content,Instagram,154,36,58018.49,2195.9,31476,713,India,0.022652179438302198,3.079803646563815,60.99722222222223,25.421280568331888,0.05049088359046283,0,High Performers,1
2024-07-29,E-book,Physical,Ads,Facebook,1098,238,333270.37,8325.73,36129,2854,India,0.07899471338813695,2.917214435879467,34.98205882352941,39.02896682933509,0.08339173090399439,0,High Performers,1
2024-07-29,Clothing Brand,Skill,Content,WhatsApp,247,28,30350.95,2590.55,32643,1247,India,0.03820114572802745,2.0774258219727346,92.51964285714287,10.716025554418946,0.022453889334402566,2,High Performers,0
2024-07-30,5-Min Meditation Club,Skill,Email,Google,259,68,14919.9,3021.22,23206,698,India,0.030078427992760493,4.328395415472779,44.42970588235294,3.9383692680440356,0.09742120343839542,0,High Performers,0
2024-07-30,3-Day Challenge,Skill,WhatsApp,Instagram,614,81,37306.03,5388.85,47383,3028,India,0.06390477597450563,1.7796730515191548,66.52901234567902,5.922818412091633,0.026750330250990752,2,High Performers,0
2024-07-30,21-Day Upgrade,Skill,Ads,WhatsApp,661,164,302665.92,8769.39,20584,1795,India,0.0872036533229693,4.8854540389972145,53.471890243902436,33.51390803693301,0.09136490250696379,0,High Performers,1
2024-07-30,Mindset Coaching,Skill,Ads,Instagram,333,74,115929.58,2252.67,31030,1205,India,0.03883338704479536,1.869435684647303,30.441486486486486,50.46318812786604,0.061410788381742736,1,High Performers,1
2024-07-30,Spiritual Sessions,Coaching,Content,Instagram,187,54,14225.17,1166.89,10937,587,India,0.05367102496114108,1.9878875638841569,21.609074074074076,11.190669214750319,0.0919931856899489,0,High Performers,0
2024-07-30,1:1 Mentorship,Digital,Email,Google,64,11,8952.5,509.21,4898,275,India,0.05614536545528787,1.8516727272727271,46.29181818181818,16.581155122640958,0.04,1,High Performers,1
2024-07-30,Dashboard Templates,Digital,Influencer,Google,180,32,45792.64,5436.8,32219,1382,India,0.04289394456687048,3.9340086830680177,169.9,7.422719246615656,0.023154848046309694,2,High Performers,0
2024-07-30,Meditation Audio Pack,Digital,Influencer,YouTube,427,102,199914.1,5206.61,38990,1865,India,0.0478327776352911,2.791747989276139,51.04519607843137,37.39621173854005,0.054691689008042894,1,High Performers,1
2024-07-30,E-book,Coaching,Ads,Google,389,68,66062.85,5202.07,40744,1279,India,0.031391125073630476,4.067294761532447,76.5010294117647,11.699338917008038,0.053166536356528536,0,High Performers,0
2024-07-30,Clothing Brand,Skill,Email,Facebook,40,7,2945.44,794.8,2290,204,India,0.0890829694323144,3.896078431372549,113.54285714285713,2.7058882737795678,0.03431372549019608,2,High Performers,0
2024-07-31,5-Min Meditation Club,Coaching,Ads,Instagram,598,171,280172.82,4253.9,24911,1539,India,0.061779936574204164,2.764067576348278,24.8766081871345,64.86257786971956,0.1111111111111111,1,High Performers,1
2024-07-31,3-Day Challenge,Skill,Ads,Google,573,114,174770.39,9122.55,33310,1846,India,0.055418793155208645,4.941793066088841,80.02236842105262,18.158063260820718,0.06175514626218852,0,High Performers,1
2024-07-31,21-Day Upgrade,Coaching,Email,Google,1356,279,132489.0,10460.86,45383,3733,India,0.08225547010995307,2.8022662737744444,37.494121863799286,11.665211082071645,0.07473881596571122,0,High Performers,0
2024-07-31,Mindset Coaching,Physical,Influencer,Facebook,198,36,49259.09,3343.18,39180,1190,India,0.03037263910158244,2.809394957983193,92.86611111111111,13.734202166799275,0.030252100840336135,2,High Performers,0
2024-07-31,Spiritual Sessions,Coaching,Influencer,YouTube,377,41,60387.06,3389.34,37974,1037,India,0.02730815821351451,3.26840887174542,82.66682926829269,16.81676078528563,0.03953712632594021,2,High Performers,1
2024-07-31,1:1 Mentorship,Skill,WhatsApp,WhatsApp,696,108,69755.73,15654.56,40661,3708,India,0.09119303509505423,4.221833872707659,144.9496296296296,3.455936800523298,0.02912621359223301,2,High Performers,0
2024-07-31,Dashboard Templates,Physical,WhatsApp,WhatsApp,474,96,96767.29,7771.75,45268,3331,India,0.07358398868958205,2.333158210747523,80.95572916666667,11.451158362016276,0.02882017412188532,2,High Performers,0
2024-07-31,Meditation Audio Pack,Physical,Ads,Facebook,225,27,18312.68,2897.37,27091,868,India,0.032040160939057254,3.337983870967742,107.31,5.320449234995876,0.03110599078341014,2,High Performers,0
2024-07-31,E-book,Skill,Influencer,Facebook,68,18,35833.25,1631.34,11883,498,India,0.04190860893713708,3.2757831325301203,90.63,20.965531403631374,0.03614457831325301,2,High Performers,1
2024-07-31,Clothing Brand,Skill,WhatsApp,Google,248,47,51269.85,2090.21,35908,879,India,0.024479224685306895,2.3779408418657564,44.47255319148936,23.528564115567335,0.053469852104664393,1,High Performers,1
2024-08-01,5-Min Meditation Club,Digital,Content,Google,37,10,4912.27,184.15,2506,137,India,0.05466879489225858,1.344160583941606,18.415,25.675373336953573,0.072992700729927,1,High Performers,1
2024-08-01,3-Day Challenge,Skill,Influencer,Google,24,3,4742.66,297.98,12236,139,India,0.011359921542987905,2.1437410071942447,99.32666666666667,14.916034633196858,0.02158273381294964,2,High Performers,1
2024-08-01,21-Day Upgrade,Skill,Influencer,YouTube,378,40,55044.65,4603.94,48010,1268,India,0.026411164340762343,3.630867507886435,115.09849999999999,10.955987697493887,0.031545741324921134,2,High Performers,0
2024-08-01,Mindset Coaching,Skill,Email,Google,192,22,33838.57,971.33,40398,496,India,0.012277835536412693,1.958326612903226,44.15136363636364,33.83735702593351,0.04435483870967742,1,High Performers,1
2024-08-01,Spiritual Sessions,Physical,Content,WhatsApp,410,89,49476.26,4002.59,40097,1915,India,0.04775918397885129,2.090125326370757,44.97292134831461,11.36106121286467,0.04647519582245431,1,High Performers,0
2024-08-01,1:1 Mentorship,Skill,Ads,WhatsApp,377,104,131975.83,1818.26,11040,1001,India,0.09067028985507246,1.8164435564435564,17.48326923076923,71.58358540582755,0.1038961038961039,1,High Performers,1
2024-08-01,Dashboard Templates,Coaching,Content,Google,13,3,5107.36,147.76,1566,96,India,0.06130268199233716,1.5391666666666666,49.25333333333333,33.56524093123985,0.03125,1,High Performers,1
2024-08-01,Meditation Audio Pack,Skill,Ads,Google,493,136,271944.92,2763.17,24206,1299,India,0.053664380732049904,2.127151655119323,20.317426470588234,97.41773036041937,0.10469591993841416,1,High Performers,1
2024-08-01,E-book,Physical,Email,WhatsApp,37,8,9890.89,376.35,11979,245,India,0.020452458468987394,1.536122448979592,47.04375,25.281094725654306,0.0326530612244898,1,High Performers,1
2024-08-01,Clothing Brand,Coaching,Content,Instagram,366,61,33490.64,4246.84,40732,1354,India,0.03324167730531278,3.1365140324963074,69.62032786885246,6.886014071639147,0.045051698670605614,0,High Performers,0
2024-08-02,5-Min Meditation Club,Digital,Email,Instagram,99,15,10173.06,2013.1,40799,590,India,0.01446113875340082,3.4120338983050846,134.20666666666665,4.053430033282003,0.025423728813559324,2,High Performers,0
2024-08-02,3-Day Challenge,Skill,Email,Instagram,111,24,41165.74,2174.87,13539,523,India,0.038629145431715785,4.158451242829828,90.61958333333332,17.92790833475104,0.045889101338432124,0,High Performers,1
2024-08-02,21-Day Upgrade,Skill,Influencer,Google,327,69,78259.76,6685.24,43118,2996,India,0.06948374228860336,2.231388518024032,96.88753623188406,10.706350108597446,0.02303070761014686,2,High Performers,0
2024-08-02,Mindset Coaching,Digital,Email,YouTube,408,49,65740.07,9472.97,39065,3881,India,0.0993472417765263,2.440858026281886,193.32591836734693,5.939752791363216,0.012625611955681525,2,High Performers,0
2024-08-02,Spiritual Sessions,Physical,Content,Google,350,46,28583.19,1611.18,17383,911,India,0.05240752459299315,1.768583973655324,35.025652173913045,16.740531784158193,0.050493962678375415,1,High Performers,1
2024-08-02,1:1 Mentorship,Coaching,Influencer,Google,521,114,76372.4,6429.66,23063,1679,India,0.07280058968911243,3.829458010720667,56.40052631578947,10.878139746114101,0.06789755807027993,0,High Performers,0
2024-08-02,Dashboard Templates,Digital,Content,YouTube,1158,254,357969.84,8378.89,46828,3568,India,0.07619373024686085,2.348343609865471,32.98775590551181,41.72282366757411,0.07118834080717489,1,High Performers,1
2024-08-02,Meditation Audio Pack,Skill,Email,Instagram,67,16,3248.85,728.03,2686,258,India,0.0960536113179449,2.8218217054263564,45.501875,3.462522148812549,0.06201550387596899,0,High Performers,0
2024-08-02,E-book,Skill,Content,YouTube,147,18,4578.02,4090.19,48224,903,India,0.01872511612475116,4.5295570321151715,227.23277777777778,0.11926829804972394,0.019933554817275746,2,Average,0
2024-08-02,Clothing Brand,Skill,Content,Instagram,309,87,135920.04,2249.83,33717,1702,India,0.050478986861227274,1.3218742655699176,25.860114942528735,59.41347124004926,0.05111633372502938,1,High Performers,1
2024-08-03,5-Min Meditation Club,Physical,WhatsApp,Facebook,171,30,36317.09,2791.11,39337,563,India,0.014312225131555533,4.957566607460036,93.037,12.011701437779232,0.05328596802841918,0,High Performers,0
2024-08-03,3-Day Challenge,Skill,Influencer,Instagram,318,38,42709.14,4455.95,15752,912,India,0.057897409852717116,4.8859100877192985,117.26184210526316,8.58474399398557,0.041666666666666664,2,High Performers,0
2024-08-03,21-Day Upgrade,Coaching,Content,Google,1042,302,191431.41,5144.88,34724,3381,India,0.09736781476788388,1.52170363797693,17.036026490066227,36.2081389653403,0.08932268559597752,1,High Performers,1
2024-08-03,Mindset Coaching,Physical,Influencer,WhatsApp,443,49,14886.21,1747.58,19709,1504,India,0.07631031508447918,1.1619547872340426,35.66489795918367,7.51818514746106,0.032579787234042555,1,High Performers,0
2024-08-03,Spiritual Sessions,Skill,WhatsApp,Google,87,20,8017.85,2870.12,43381,596,India,0.013738733546944515,4.8156375838926175,143.506,1.7935591543210738,0.03355704697986577,2,High Performers,0
2024-08-03,1:1 Mentorship,Physical,Ads,Facebook,215,44,21326.94,2818.33,47553,1203,India,0.025298088448678317,2.3427514546965917,64.05295454545454,6.567225981343562,0.03657522859517872,2,High Performers,0
2024-08-03,Dashboard Templates,Physical,Ads,Instagram,136,37,24734.53,5039.49,28321,1175,India,0.04148864799971753,4.288927659574468,136.20243243243243,3.9081414984452794,0.03148936170212766,2,High Performers,0
2024-08-03,Meditation Audio Pack,Skill,Influencer,YouTube,115,18,20872.9,1009.52,22766,624,India,0.027409294562066238,1.6178205128205128,56.08444444444444,19.676063871939142,0.028846153846153848,1,High Performers,1
2024-08-03,E-book,Digital,Content,Google,115,12,8024.65,727.3,4070,311,India,0.07641277641277641,2.3385852090032153,60.60833333333333,10.033479994500206,0.03858520900321544,1,High Performers,0
2024-08-03,Clothing Brand,Skill,Email,Instagram,387,73,123473.37,2808.48,18833,981,India,0.05208941751181437,2.862874617737003,38.47232876712329,42.96448256708255,0.0744138634046891,1,High Performers,1
2024-08-04,5-Min Meditation Club,Skill,WhatsApp,YouTube,874,254,484088.11,4209.91,45268,3057,India,0.06753114783069718,1.3771377167157344,16.574448818897636,113.98775745799792,0.08308799476611056,1,High Performers,1
2024-08-04,3-Day Challenge,Coaching,Content,Instagram,352,46,87515.12,2944.02,28094,1498,India,0.05332099380650673,1.9653004005340453,64.00043478260869,28.726401315208452,0.030707610146862484,1,High Performers,1
2024-08-04,21-Day Upgrade,Digital,Email,YouTube,275,32,48764.39,7201.28,20440,1606,India,0.07857142857142857,4.483985056039851,225.04,5.7716280994489875,0.019925280199252802,2,High Performers,0
2024-08-04,Mindset Coaching,Physical,Email,Instagram,74,21,27114.68,263.84,3415,248,India,0.0726207906295754,1.0638709677419353,12.563809523809523,101.76940570042451,0.0846774193548387,1,High Performers,1
2024-08-04,Spiritual Sessions,Physical,WhatsApp,YouTube,141,30,24897.27,4124.35,25895,938,India,0.03622320911372852,4.396961620469083,137.47833333333335,5.036653048359135,0.031982942430703626,2,High Performers,0
2024-08-04,1:1 Mentorship,Skill,Content,Facebook,282,57,69100.2,1552.65,10958,983,India,0.08970615075743749,1.579501525940997,27.239473684210527,43.504685537629214,0.05798575788402848,1,High Performers,1
2024-08-04,Dashboard Templates,Skill,Email,YouTube,354,76,34909.56,1317.94,19081,995,India,0.052146113935328336,1.3245628140703518,17.341315789473686,25.487973655856862,0.0763819095477387,1,High Performers,1
2024-08-04,Meditation Audio Pack,Digital,Email,Instagram,382,113,143575.51,6229.2,39257,2735,India,0.06966910359935807,2.277586837294333,55.12566371681416,22.04878796635202,0.041316270566727605,1,High Performers,1
2024-08-04,E-book,Digital,Influencer,Facebook,233,68,30777.06,3983.04,21725,1350,India,0.06214039125431531,2.9504,58.57411764705882,6.727027597011328,0.05037037037037037,0,High Performers,0
2024-08-04,Clothing Brand,Digital,Ads,Facebook,729,79,149968.06,4055.01,31047,2720,India,0.08760910877057365,1.4908125,51.329240506329114,35.98340078076256,0.029044117647058824,1,High Performers,1
2024-08-05,5-Min Meditation Club,Digital,WhatsApp,YouTube,144,30,42512.49,461.98,8903,391,India,0.043917780523419075,1.18153452685422,15.399333333333335,91.02236027533658,0.07672634271099744,1,High Performers,1
2024-08-05,3-Day Challenge,Skill,Influencer,Instagram,156,17,22070.37,1453.93,21350,815,India,0.03817330210772834,1.7839631901840491,85.52529411764706,14.179802328860397,0.020858895705521473,2,High Performers,0
2024-08-05,21-Day Upgrade,Physical,Content,Instagram,319,47,61170.77,2445.92,45885,1226,India,0.02671897134139697,1.9950407830342578,52.04085106382979,24.009309380519394,0.03833605220228385,1,High Performers,1
2024-08-05,Mindset Coaching,Physical,Ads,Google,182,41,25300.45,1964.03,21566,992,India,0.04599833070574052,1.979868951612903,47.90317073170732,11.881906080864347,0.04133064516129032,1,High Performers,0
2024-08-05,Spiritual Sessions,Skill,Ads,Google,453,112,88130.64,9164.37,42348,3252,India,0.07679229243411731,2.8180719557195575,81.82473214285714,8.616661047076885,0.03444034440344403,2,High Performers,0
2024-08-05,1:1 Mentorship,Physical,Influencer,YouTube,143,29,41635.08,1788.3,15951,1212,India,0.07598269700959187,1.4754950495049504,61.665517241379305,22.28193256165073,0.02392739273927393,1,High Performers,1
2024-08-05,Dashboard Templates,Coaching,Influencer,Instagram,88,9,6156.32,691.73,18441,318,India,0.017244184154872295,2.1752515723270442,76.85888888888888,7.899888684891504,0.02830188679245283,2,High Performers,0
2024-08-05,Meditation Audio Pack,Digital,WhatsApp,Instagram,42,4,1495.19,1618.38,10406,344,India,0.03305785123966942,4.704593023255814,404.595,-0.07611932920574899,0.011627906976744186,2,Low Performers,0
2024-08-05,E-book,Physical,Ads,Facebook,556,154,196821.21,2726.68,28555,1395,India,0.048853090527053056,1.9546093189964155,17.705714285714286,71.1834648730324,0.11039426523297491,1,High Performers,1
2024-08-05,Clothing Brand,Physical,Content,Instagram,1225,265,434507.51,4701.72,47085,3129,India,0.06645428480407774,1.5026270373921382,17.74233962264151,91.4145865768272,0.08469159475870885,1,High Performers,1
2024-08-06,5-Min Meditation Club,Physical,Email,Instagram,1066,209,298513.0,14430.08,44246,3053,India,0.06900058762373999,4.726524729773993,69.04344497607656,19.68685689892225,0.06845725515886014,0,High Performers,1
2024-08-06,3-Day Challenge,Coaching,WhatsApp,WhatsApp,258,75,95211.89,5042.57,36774,1400,India,0.038070375808995485,3.601835714285714,67.23426666666666,17.88161988827126,0.05357142857142857,0,High Performers,1
2024-08-06,21-Day Upgrade,Physical,WhatsApp,Instagram,277,59,62263.56,2898.55,30605,737,India,0.02408103251102761,3.932903663500679,49.127966101694916,20.48093357023339,0.08005427408412483,0,High Performers,1
2024-08-06,Mindset Coaching,Digital,Email,Instagram,887,250,152680.5,8898.3,45523,2554,India,0.056103508116776134,3.4840642129992165,35.593199999999996,16.158389804794176,0.09788566953797964,0,High Performers,1
2024-08-06,Spiritual Sessions,Skill,Content,Facebook,307,32,52840.45,5121.43,42937,2441,India,0.056850734797494,2.098086849651782,160.0446875,9.317518739883196,0.013109381401065138,2,High Performers,0
2024-08-06,1:1 Mentorship,Digital,Email,Google,272,45,89005.41,3978.56,19279,830,India,0.04305202551999585,4.79344578313253,88.41244444444445,21.37126246682217,0.05421686746987952,0,High Performers,1
2024-08-06,Dashboard Templates,Skill,Content,Instagram,969,173,146804.87,3355.04,44907,2563,India,0.05707350747099561,1.3090284822473663,19.39329479768786,42.75651855119462,0.06749902458056964,1,High Performers,1
2024-08-06,Meditation Audio Pack,Physical,Content,Google,247,55,86335.83,3040.07,42293,644,India,0.015227106140496063,4.720605590062112,55.274,27.399290147924223,0.08540372670807453,0,High Performers,1
