Date,Product,Category,Campaign_Type,Platform,Leads,Conversions,Revenue,Spend,Impressions,Clicks,Country
2025-07-08,E-book,Skill,Ads,Google,42,4,6819.9,418.85,1518,142,India
2025-07-08,Clothing Brand,Digital,Content,Google,822,166,97948.8,9851.95,44216,2202,India
2025-07-09,5-Min Meditation Club,Skill,Ads,Facebook,246,68,134193.97,1654.8,16480,721,India
2025-07-09,3-Day Challenge,Physical,Email,Facebook,544,131,126106.36,2813.91,26536,1565,India
2025-07-09,21-Day Upgrade,Coaching,Email,WhatsApp,142,14,19289.23,1681.85,12946,433,India
2025-07-09,Mindset Coaching,Skill,Content,Facebook,69,11,11695.64,3152.95,24514,684,India
2025-07-09,Spiritual Sessions,Skill,Email,Facebook,325,41,11726.4,8513.51,40839,2552,India
2025-07-09,1:1 Mentorship,Physical,Ads,Google,196,29,27495.39,6022.78,49169,1523,India
2025-07-09,Dashboard Templates,Coaching,Ads,YouTube,96,27,15025.96,1435.73,14444,307,India
2025-07-09,Meditation Audio Pack,Coaching,Content,Instagram,295,50,29602.83,3246.58,28567,1086,India
2025-07-09,E-book,Coaching,Influencer,Google,93,12,23043.32,2224.73,12110,481,India
2025-07-09,Clothing Brand,Skill,WhatsApp,Facebook,72,14,14986.93,992.76,32133,497,India
2025-07-10,5-Min Meditation Club,Skill,Email,Google,243,35,28907.54,8264.29,30954,1665,India
2025-07-10,3-Day Challenge,Digital,Influencer,YouTube,284,40,50002.33,4370.57,47777,904,India
2025-07-10,21-Day Upgrade,Coaching,Influencer,Instagram,140,24,13040.71,4897.77,15037,1020,India
2025-07-10,Mindset Coaching,Skill,Ads,WhatsApp,861,229,133357.68,13901.86,45840,3098,India
2025-07-10,Spiritual Sessions,Physical,Email,Facebook,679,156,81247.33,10390.69,28528,2502,India
2025-07-10,1:1 Mentorship,Physical,Influencer,Instagram,609,162,153252.67,6598.74,40934,2305,India
2025-07-10,Dashboard Templates,Skill,Email,WhatsApp,205,37,40914.15,1579.25,10379,899,India
2025-07-10,Meditation Audio Pack,Physical,WhatsApp,Google,163,21,14699.09,3209.8,15299,802,India
2025-07-10,E-book,Physical,Influencer,WhatsApp,1109,274,498329.93,8942.81,33294,3231,India
2025-07-10,Clothing Brand,Physical,Content,Google,120,22,14506.1,3589.2,26541,826,India
2025-07-11,5-Min Meditation Club,Physical,Influencer,YouTube,203,40,19884.23,3565.85,47841,1390,India
2025-07-11,3-Day Challenge,Physical,Influencer,Instagram,236,57,106690.45,3467.19,37591,1578,India
2025-07-11,21-Day Upgrade,Digital,Ads,WhatsApp,261,45,71381.46,823.92,15449,694,India
2025-07-11,Mindset Coaching,Digital,Ads,Google,784,194,325452.15,4102.93,34490,2217,India
2025-07-11,Spiritual Sessions,Skill,Ads,Facebook,100,11,20880.82,1235.9,5524,261,India
2025-07-11,1:1 Mentorship,Physical,WhatsApp,YouTube,249,36,50048.41,788.1,7949,645,India
2025-07-11,Dashboard Templates,Coaching,Influencer,Instagram,542,110,38975.48,5685.07,40702,1500,India
2025-07-11,Meditation Audio Pack,Physical,WhatsApp,WhatsApp,137,21,12482.82,1018.82,14340,505,India
2025-07-11,E-book,Digital,Content,Google,400,81,131561.56,3591.79,19695,1182,India
2025-07-11,Clothing Brand,Skill,WhatsApp,Facebook,835,186,109191.92,7212.95,30405,2206,India
2025-07-12,5-Min Meditation Club,Coaching,Influencer,Instagram,151,40,10094.67,2482.21,9275,716,India
2025-07-12,3-Day Challenge,Skill,WhatsApp,Google,62,16,31033.91,2113.01,39371,522,India
2025-07-12,21-Day Upgrade,Digital,Content,WhatsApp,1139,252,150753.53,8367.08,48347,3820,India
2025-07-12,Mindset Coaching,Skill,WhatsApp,Facebook,518,114,152185.28,4332.82,25004,2271,India
2025-07-12,Spiritual Sessions,Skill,Email,Google,105,16,23296.64,1488.66,5086,414,India
2025-07-12,1:1 Mentorship,Coaching,Email,YouTube,39,4,1272.14,615.09,12019,136,India
2025-07-12,Dashboard Templates,Physical,Influencer,Facebook,265,69,32277.86,3239.38,34413,938,India
2025-07-12,Meditation Audio Pack,Coaching,Content,Google,128,18,5303.58,1566.64,7982,690,India
2025-07-12,E-book,Physical,Ads,Facebook,540,77,72829.05,8104.18,25821,1991,India
2025-07-12,Clothing Brand,Coaching,Ads,Google,219,28,16601.33,2562.38,17096,735,India
2025-07-13,5-Min Meditation Club,Skill,Content,WhatsApp,272,34,30631.22,10380.31,26214,2255,India
2025-07-13,3-Day Challenge,Digital,Influencer,Google,223,50,17398.64,1125.96,18058,588,India
2025-07-13,21-Day Upgrade,Physical,Content,Google,60,9,2874.85,1956.5,9188,538,India
2025-07-13,Mindset Coaching,Skill,WhatsApp,Google,237,33,52267.72,5923.81,45330,1408,India
2025-07-13,Spiritual Sessions,Digital,Influencer,WhatsApp,619,140,177886.09,4491.59,23040,2120,India
2025-07-13,1:1 Mentorship,Physical,Influencer,Facebook,81,11,16634.93,1697.68,10592,501,India
2025-07-13,Dashboard Templates,Coaching,Email,YouTube,479,66,111051.52,13802.68,34886,3172,India
2025-07-13,Meditation Audio Pack,Digital,WhatsApp,WhatsApp,146,18,29284.18,672.71,23616,399,India
2025-07-13,E-book,Coaching,Content,YouTube,115,20,32980.71,971.7,16840,573,India
2025-07-13,Clothing Brand,Physical,Email,YouTube,453,105,107374.23,11977.27,43302,3004,India
2025-07-14,5-Min Meditation Club,Digital,Ads,Instagram,106,22,9617.2,503.0,30856,428,India
2025-07-14,3-Day Challenge,Digital,Email,Google,1113,323,191192.01,6870.49,43998,3594,India
2025-07-14,21-Day Upgrade,Digital,Content,Instagram,65,12,14078.25,515.8,7458,164,India
2025-07-14,Mindset Coaching,Skill,Ads,WhatsApp,91,26,51264.45,1159.61,4160,305,India
2025-07-14,Spiritual Sessions,Coaching,Content,Google,186,20,18253.58,5106.95,39932,1087,India
2025-07-14,1:1 Mentorship,Skill,Email,Facebook,1016,106,172853.26,11416.29,38016,2963,India
2025-07-14,Dashboard Templates,Digital,Ads,Google,773,113,152171.67,2405.07,26757,2367,India
2025-07-14,Meditation Audio Pack,Skill,Content,YouTube,250,53,11751.99,2025.46,18155,679,India
2025-07-14,E-book,Physical,WhatsApp,YouTube,393,44,8983.96,4739.42,28359,1435,India
2025-07-14,Clothing Brand,Skill,Email,Instagram,356,58,12199.26,2418.42,28524,1105,India
2025-07-15,5-Min Meditation Club,Coaching,Email,YouTube,257,58,104165.63,7800.71,35569,1594,India
2025-07-15,3-Day Challenge,Skill,Ads,Instagram,1187,143,56360.55,16304.26,47943,3924,India
2025-07-15,21-Day Upgrade,Digital,Content,YouTube,1338,210,366170.28,8659.56,41563,3790,India
2025-07-15,Mindset Coaching,Digital,WhatsApp,Facebook,225,45,77747.73,3331.33,34273,837,India
2025-07-15,Spiritual Sessions,Digital,WhatsApp,WhatsApp,511,84,64114.8,7738.97,46643,2097,India
2025-07-15,1:1 Mentorship,Coaching,Email,Instagram,177,47,17432.03,3655.18,11513,943,India
2025-07-15,Dashboard Templates,Digital,Content,YouTube,876,131,113475.87,10830.63,39455,3394,India
2025-07-15,Meditation Audio Pack,Skill,Ads,YouTube,62,12,4931.55,817.25,13428,541,India
2025-07-15,E-book,Skill,Email,WhatsApp,327,94,126497.26,4199.28,12680,1235,India
2025-07-15,Clothing Brand,Physical,Influencer,Google,1183,323,472643.54,10915.04,36533,3533,India
2025-07-16,5-Min Meditation Club,Coaching,Influencer,YouTube,344,70,70541.11,1868.97,35269,878,India
2025-07-16,3-Day Challenge,Digital,Ads,Facebook,524,54,20012.05,8897.27,43526,3679,India
2025-07-16,21-Day Upgrade,Digital,Email,Instagram,199,31,35677.45,3322.16,17804,1281,India
2025-07-16,Mindset Coaching,Digital,Email,YouTube,235,66,35974.47,4643.37,47373,1613,India
2025-07-16,Spiritual Sessions,Coaching,Influencer,WhatsApp,43,11,5647.79,586.29,13909,215,India
2025-07-16,1:1 Mentorship,Skill,WhatsApp,Facebook,58,13,6828.13,1161.27,10596,528,India
2025-07-16,Dashboard Templates,Skill,Ads,YouTube,307,66,107226.72,9401.46,40941,2067,India
2025-07-16,Meditation Audio Pack,Coaching,Content,Instagram,88,10,9725.25,1932.82,10437,690,India
2025-07-16,E-book,Coaching,Content,Facebook,679,112,133644.53,7620.21,23885,2290,India
2025-07-16,Clothing Brand,Physical,WhatsApp,Instagram,220,30,16744.01,3051.43,20366,961,India
2025-07-17,5-Min Meditation Club,Coaching,WhatsApp,WhatsApp,183,44,34452.2,3515.52,29158,912,India
2025-07-17,3-Day Challenge,Coaching,Ads,Google,290,61,60016.27,3634.14,48769,2075,India
2025-07-17,21-Day Upgrade,Digital,Ads,Facebook,1675,295,445589.3,7765.28,44422,4414,India
2025-07-17,Mindset Coaching,Skill,Influencer,YouTube,285,45,46404.06,2108.13,35067,1075,India
2025-07-17,Spiritual Sessions,Digital,Ads,Instagram,88,21,13142.71,493.17,29688,312,India
2025-07-17,1:1 Mentorship,Coaching,Ads,Facebook,137,19,14886.76,2869.81,36738,608,India
2025-07-17,Dashboard Templates,Physical,Ads,WhatsApp,570,90,175916.04,8213.22,37167,2205,India
2025-07-17,Meditation Audio Pack,Skill,WhatsApp,Google,391,111,36894.05,5687.98,32949,1148,India
2025-07-17,E-book,Skill,Content,WhatsApp,97,9,17053.5,1258.03,4338,406,India
2025-07-17,Clothing Brand,Physical,Influencer,YouTube,687,168,180580.79,8454.56,22180,2156,India
2025-07-18,5-Min Meditation Club,Coaching,Content,Instagram,551,88,126998.06,4851.4,31883,2443,India
2025-07-18,3-Day Challenge,Digital,WhatsApp,Instagram,98,12,18585.21,1621.55,28095,449,India
2025-07-18,21-Day Upgrade,Digital,Influencer,Facebook,232,52,50580.41,3969.25,20066,985,India
2025-07-18,Mindset Coaching,Coaching,Ads,WhatsApp,719,190,69631.83,9830.33,42446,2018,India
2025-07-18,Spiritual Sessions,Coaching,Email,WhatsApp,1050,273,64656.32,20922.82,42228,4205,India
2025-07-18,1:1 Mentorship,Coaching,Ads,Facebook,206,31,52194.42,771.2,37563,617,India
2025-07-18,Dashboard Templates,Coaching,Ads,YouTube,112,22,20784.39,1998.17,10453,706,India
2025-07-18,Meditation Audio Pack,Digital,Ads,YouTube,395,68,32915.23,1415.57,38483,1324,India
2025-07-18,E-book,Digital,Content,Facebook,94,11,2869.58,1436.55,16591,399,India
2025-07-18,Clothing Brand,Digital,Content,Google,163,22,7895.51,3243.34,18815,701,India
2025-07-19,5-Min Meditation Club,Digital,Ads,YouTube,316,78,153549.04,4288.3,13262,1155,India
2025-07-19,3-Day Challenge,Coaching,Email,WhatsApp,480,132,146030.41,7909.54,41545,1877,India
2025-07-19,21-Day Upgrade,Physical,Influencer,Instagram,1034,203,40638.12,6329.28,43747,4094,India
2025-07-19,Mindset Coaching,Skill,Influencer,YouTube,744,197,259493.57,3462.94,32960,2190,India
2025-07-19,Spiritual Sessions,Physical,Ads,WhatsApp,197,43,34488.56,1429.26,19282,1209,India
2025-07-19,1:1 Mentorship,Skill,Content,YouTube,76,17,4031.76,849.72,22533,563,India
2025-07-19,Dashboard Templates,Digital,WhatsApp,Instagram,405,71,56830.45,4564.53,30073,1308,India
2025-07-19,Meditation Audio Pack,Coaching,Ads,WhatsApp,177,28,42243.77,1019.65,26924,766,India
2025-07-19,E-book,Digital,Influencer,Google,282,78,81548.06,2981.88,17672,772,India
2025-07-19,Clothing Brand,Coaching,WhatsApp,WhatsApp,627,170,102886.78,3625.57,25919,2190,India
2025-07-20,5-Min Meditation Club,Physical,Ads,YouTube,64,18,6716.0,627.2,32147,327,India
2025-07-20,3-Day Challenge,Digital,Ads,YouTube,378,56,58057.76,4298.59,26948,1025,India
2025-07-20,21-Day Upgrade,Digital,Influencer,YouTube,362,78,108222.17,6258.46,20376,1884,India
2025-07-20,Mindset Coaching,Physical,WhatsApp,WhatsApp,313,44,81554.7,2064.13,21016,1654,India
2025-07-20,Spiritual Sessions,Digital,WhatsApp,YouTube,475,95,34395.41,5205.86,49544,2224,India
2025-07-20,1:1 Mentorship,Physical,Content,WhatsApp,242,68,50491.56,1821.88,16758,703,India
2025-07-20,Dashboard Templates,Digital,Email,Google,69,10,7902.95,433.92,8300,175,India
2025-07-20,Meditation Audio Pack,Physical,Content,Google,633,106,99465.07,4083.22,42927,2973,India
2025-07-20,E-book,Skill,WhatsApp,YouTube,437,83,18390.69,3192.31,24144,1783,India
2025-07-20,Clothing Brand,Coaching,Ads,Instagram,87,18,26105.49,399.48,27273,287,India
2025-07-21,5-Min Meditation Club,Skill,Email,Instagram,112,17,33869.03,997.41,24070,548,India
2025-07-21,3-Day Challenge,Physical,Ads,YouTube,86,16,21569.59,1570.95,24882,417,India
2025-07-21,21-Day Upgrade,Skill,WhatsApp,YouTube,85,13,10645.97,1081.57,5223,504,India
2025-07-21,Mindset Coaching,Digital,Ads,Instagram,667,77,61748.03,12003.24,30826,2455,India
2025-07-21,Spiritual Sessions,Skill,Influencer,Google,195,34,41495.27,703.04,43907,502,India
2025-07-21,1:1 Mentorship,Physical,Ads,Facebook,1283,377,449768.36,4243.87,44639,3801,India
2025-07-21,Dashboard Templates,Physical,Email,Facebook,158,39,37846.06,4112.6,30829,1431,India
2025-07-21,Meditation Audio Pack,Physical,Content,Instagram,64,9,4544.18,744.55,12908,333,India
2025-07-21,E-book,Skill,Email,Google,50,14,6230.51,1763.66,5566,433,India
2025-07-21,Clothing Brand,Skill,WhatsApp,YouTube,797,203,232702.46,7363.73,42788,3151,India
2025-07-22,5-Min Meditation Club,Coaching,Ads,Instagram,823,172,324346.37,4625.79,34086,2514,India
2025-07-22,3-Day Challenge,Digital,Content,Google,175,32,33965.57,3787.94,15588,1429,India
2025-07-22,21-Day Upgrade,Skill,Email,Google,35,4,2441.84,521.44,9671,200,India
2025-07-22,Mindset Coaching,Skill,Content,WhatsApp,990,275,316247.29,9138.15,48127,2706,India
2025-07-22,Spiritual Sessions,Coaching,WhatsApp,YouTube,347,76,146505.49,5072.49,38320,1310,India
2025-07-22,1:1 Mentorship,Physical,Content,Google,133,31,15309.01,4134.98,23193,1049,India
2025-07-22,Dashboard Templates,Physical,Email,YouTube,113,33,36695.71,2269.87,29455,705,India
2025-07-22,Meditation Audio Pack,Coaching,Email,Google,847,166,235394.14,9833.2,30379,2671,India
2025-07-22,E-book,Digital,Influencer,Google,1223,125,228978.52,4814.41,40198,3882,India
2025-07-22,Clothing Brand,Physical,Content,WhatsApp,450,79,138795.24,7316.09,20302,1517,India
2025-07-23,5-Min Meditation Club,Coaching,Email,Google,260,76,120097.13,7192.28,37148,1943,India
2025-07-23,3-Day Challenge,Physical,Ads,YouTube,166,40,13700.79,1436.81,5616,417,India
2025-07-23,21-Day Upgrade,Physical,Email,Google,686,119,149005.75,3844.85,38753,1840,India
2025-07-23,Mindset Coaching,Digital,Influencer,Facebook,344,99,131671.05,2054.18,34749,1189,India
2025-07-23,Spiritual Sessions,Coaching,WhatsApp,Instagram,165,45,27906.19,2417.21,28892,974,India
2025-07-23,1:1 Mentorship,Skill,WhatsApp,WhatsApp,281,40,40895.6,3155.26,9679,838,India
2025-07-23,Dashboard Templates,Physical,WhatsApp,Google,177,33,59975.34,1685.32,36954,835,India
2025-07-23,Meditation Audio Pack,Coaching,Email,WhatsApp,172,48,10015.99,2207.96,11385,473,India
2025-07-23,E-book,Skill,Email,Facebook,714,195,95456.04,3888.41,44072,2943,India
2025-07-23,Clothing Brand,Coaching,Email,WhatsApp,1253,325,473164.41,5969.41,47813,3146,India
2025-07-24,5-Min Meditation Club,Skill,WhatsApp,Google,307,81,138552.09,3354.13,14801,1031,India
2025-07-24,3-Day Challenge,Coaching,Ads,WhatsApp,158,16,8488.07,3616.33,15477,1025,India
2025-07-24,21-Day Upgrade,Physical,WhatsApp,Instagram,609,136,81075.68,12832.37,44510,3404,India
2025-07-24,Mindset Coaching,Skill,Content,Google,592,171,92773.64,7127.29,27572,2589,India
2025-07-24,Spiritual Sessions,Digital,Influencer,Google,87,23,15461.04,382.05,9007,278,India
2025-07-24,1:1 Mentorship,Physical,Content,YouTube,146,34,51130.66,551.54,5960,407,India
2025-07-24,Dashboard Templates,Skill,WhatsApp,WhatsApp,792,185,352707.5,3985.91,34134,3139,India
2025-07-24,Meditation Audio Pack,Coaching,Ads,Facebook,41,7,10811.86,1172.16,13087,360,India
2025-07-24,E-book,Coaching,Email,Instagram,246,26,34395.74,1316.48,34757,961,India
2025-07-24,Clothing Brand,Skill,WhatsApp,WhatsApp,516,126,81830.86,6264.56,24581,1600,India
2025-07-25,5-Min Meditation Club,Physical,Email,YouTube,478,55,70856.95,3236.82,22635,2057,India
2025-07-25,3-Day Challenge,Digital,WhatsApp,WhatsApp,115,26,49243.09,2943.54,21537,1061,India
2025-07-25,21-Day Upgrade,Digital,Ads,Facebook,1328,258,441201.92,13576.26,39832,3376,India
2025-07-25,Mindset Coaching,Coaching,Ads,Facebook,178,36,51978.72,891.94,22183,881,India
2025-07-25,Spiritual Sessions,Skill,Email,Instagram,124,36,26215.16,1074.17,12236,688,India
2025-07-25,1:1 Mentorship,Physical,Content,Instagram,156,45,89520.55,6389.71,20465,1390,India
2025-07-25,Dashboard Templates,Digital,Influencer,WhatsApp,24,4,5093.57,246.17,2550,179,India
2025-07-25,Meditation Audio Pack,Digital,Email,Instagram,226,66,91847.89,5035.75,33850,1061,India
2025-07-25,E-book,Digital,Content,Facebook,909,236,396008.28,4560.12,32188,2566,India
2025-07-25,Clothing Brand,Physical,WhatsApp,Instagram,559,69,127934.02,5443.09,27180,1480,India
2025-07-26,5-Min Meditation Club,Physical,WhatsApp,Google,83,21,11120.54,919.36,8662,235,India
2025-07-26,3-Day Challenge,Digital,Ads,YouTube,817,222,302855.24,13030.1,46212,3542,India
2025-07-26,21-Day Upgrade,Digital,Content,Instagram,389,45,36316.24,8169.3,47445,2960,India
2025-07-26,Mindset Coaching,Digital,Email,Facebook,41,5,4965.94,934.86,20534,343,India
2025-07-26,Spiritual Sessions,Skill,Ads,Facebook,1090,246,444451.16,8493.64,43286,3783,India
2025-07-26,1:1 Mentorship,Digital,Influencer,Google,459,125,41339.1,10937.17,28562,2840,India
2025-07-26,Dashboard Templates,Digital,Content,WhatsApp,16,4,4705.7,254.57,1097,53,India
2025-07-26,Meditation Audio Pack,Skill,WhatsApp,WhatsApp,557,114,148455.48,9014.97,22927,1960,India
2025-07-26,E-book,Digital,Email,Facebook,130,38,52850.67,2629.71,31264,849,India
2025-07-26,Clothing Brand,Physical,Email,YouTube,544,84,110194.59,7489.5,29368,1504,India
2025-07-27,5-Min Meditation Club,Physical,WhatsApp,WhatsApp,824,131,196697.53,6207.48,47400,2168,India
2025-07-27,3-Day Challenge,Digital,Content,Facebook,391,61,36393.45,8003.35,43532,3005,India
2025-07-27,21-Day Upgrade,Digital,Content,Facebook,408,91,123922.84,3041.48,33998,1103,India
2025-07-27,Mindset Coaching,Digital,Influencer,YouTube,66,16,6030.35,1199.78,14399,602,India
2025-07-27,Spiritual Sessions,Coaching,Influencer,WhatsApp,753,161,213974.86,10099.33,47637,3836,India
2025-07-27,1:1 Mentorship,Physical,WhatsApp,Google,355,54,73419.77,3686.21,42918,1180,India
2025-07-27,Dashboard Templates,Digital,WhatsApp,WhatsApp,173,36,47663.76,1569.44,11193,577,India
2025-07-27,Meditation Audio Pack,Coaching,Content,Instagram,99,12,15494.24,1211.11,15429,313,India
2025-07-27,E-book,Digital,Influencer,Google,312,76,43453.5,1142.96,21899,981,India
2025-07-27,Clothing Brand,Coaching,Ads,Google,848,149,154808.55,5891.54,37510,3190,India
2025-07-28,5-Min Meditation Club,Digital,Content,Facebook,1054,132,170531.95,12524.8,37506,3574,India
2025-07-28,3-Day Challenge,Skill,WhatsApp,WhatsApp,198,37,25120.71,845.46,6671,584,India
2025-07-28,21-Day Upgrade,Physical,Email,WhatsApp,41,5,7691.86,459.47,13936,155,India
2025-07-28,Mindset Coaching,Skill,Email,Instagram,912,261,90105.86,9730.15,47940,2540,India
2025-07-28,Spiritual Sessions,Digital,WhatsApp,Facebook,221,39,53470.64,1741.99,19184,1527,India
2025-07-28,1:1 Mentorship,Digital,Content,WhatsApp,54,8,10157.68,313.71,2826,154,India
2025-07-28,Dashboard Templates,Skill,Ads,Facebook,740,201,282259.67,2103.46,41911,1935,India
2025-07-28,Meditation Audio Pack,Skill,Email,Google,80,11,8565.29,3185.76,8064,649,India
2025-07-28,E-book,Skill,WhatsApp,Google,561,72,112180.59,5020.09,40270,2322,India
2025-07-28,Clothing Brand,Digital,Content,Instagram,350,87,55654.37,5990.27,28984,2295,India
2025-07-29,5-Min Meditation Club,Physical,Ads,Google,139,37,52443.85,370.61,23082,368,India
2025-07-29,3-Day Challenge,Digital,Email,WhatsApp,137,20,18004.17,5283.88,19798,1361,India
2025-07-29,21-Day Upgrade,Physical,Influencer,Instagram,124,35,40524.74,1137.47,25427,393,India
2025-07-29,Mindset Coaching,Physical,Ads,Instagram,102,22,23521.26,3329.66,39582,733,India
2025-07-29,Spiritual Sessions,Digital,Content,Google,394,104,60864.73,3712.17,39715,1775,India
2025-07-29,1:1 Mentorship,Coaching,WhatsApp,YouTube,1045,272,264534.78,12468.27,33375,2783,India
2025-07-29,Dashboard Templates,Coaching,Ads,Google,181,32,14907.1,5699.51,26140,1222,India
2025-07-29,Meditation Audio Pack,Physical,Influencer,Instagram,1355,374,259862.16,16122.65,43176,4065,India
2025-07-29,E-book,Digital,Ads,Instagram,672,93,166392.05,9021.13,39547,3271,India
2025-07-29,Clothing Brand,Digital,Ads,Google,97,27,35184.06,2674.86,48189,746,India
2025-07-30,5-Min Meditation Club,Physical,WhatsApp,WhatsApp,68,10,12447.92,401.5,6206,199,India
2025-07-30,3-Day Challenge,Digital,Content,Facebook,430,46,60228.23,8565.58,22211,2004,India
2025-07-30,21-Day Upgrade,Coaching,Ads,WhatsApp,307,80,133761.92,2105.06,32355,1918,India
2025-07-30,Mindset Coaching,Digital,WhatsApp,Facebook,142,30,27063.09,1079.19,23591,658,India
2025-07-30,Spiritual Sessions,Coaching,Ads,YouTube,243,33,57815.6,7460.41,22454,1758,India
2025-07-30,1:1 Mentorship,Skill,Influencer,Instagram,84,9,11635.24,786.66,18996,305,India
2025-07-30,Dashboard Templates,Digital,Influencer,YouTube,663,189,181005.15,6852.67,21775,1739,India
2025-07-30,Meditation Audio Pack,Skill,Email,Facebook,473,79,71350.33,2456.18,38294,2242,India
2025-07-30,E-book,Digital,WhatsApp,Google,166,21,20465.1,2141.31,14019,555,India
2025-07-30,Clothing Brand,Physical,Ads,WhatsApp,104,24,34494.43,1925.83,6733,423,India
2025-07-31,5-Min Meditation Club,Skill,Content,YouTube,26,5,5494.99,444.95,17357,236,India
2025-07-31,3-Day Challenge,Digital,Email,YouTube,183,52,28330.21,2337.83,48407,537,India
2025-07-31,21-Day Upgrade,Skill,Content,WhatsApp,29,3,1887.69,95.93,3807,92,India
2025-07-31,Mindset Coaching,Digital,Content,Instagram,17,2,2081.75,192.69,9549,138,India
2025-07-31,Spiritual Sessions,Physical,Influencer,Facebook,76,22,33845.38,1775.73,16288,569,India
2025-07-31,1:1 Mentorship,Coaching,WhatsApp,Instagram,138,35,17285.99,1006.27,5972,481,India
2025-07-31,Dashboard Templates,Digital,Ads,Google,214,60,38517.24,1203.33,16858,676,India
2025-07-31,Meditation Audio Pack,Physical,Ads,YouTube,169,36,66853.29,1879.07,16268,443,India
2025-07-31,E-book,Digital,WhatsApp,Google,79,9,11512.14,1677.28,8131,340,India
2025-07-31,Clothing Brand,Skill,Email,WhatsApp,500,104,181422.97,4483.39,48647,1413,India
2025-08-01,5-Min Meditation Club,Digital,Influencer,WhatsApp,81,14,27488.54,686.98,4233,363,India
2025-08-01,3-Day Challenge,Digital,Influencer,Google,109,18,7934.72,1093.54,24762,446,India
2025-08-01,21-Day Upgrade,Skill,Influencer,YouTube,754,165,302824.59,11397.55,37324,3554,India
2025-08-01,Mindset Coaching,Physical,Influencer,Facebook,166,40,72166.0,2018.9,8479,463,India
2025-08-01,Spiritual Sessions,Digital,Influencer,Google,105,28,12527.05,570.7,13981,465,India
2025-08-01,1:1 Mentorship,Skill,Ads,Instagram,184,44,46168.25,4029.8,19822,950,India
2025-08-01,Dashboard Templates,Skill,Email,YouTube,725,145,164827.63,5799.01,41775,2843,India
2025-08-01,Meditation Audio Pack,Physical,Email,YouTube,117,25,31356.94,750.76,21700,340,India
2025-08-01,E-book,Coaching,WhatsApp,YouTube,53,11,21852.62,1457.2,34692,401,India
2025-08-01,Clothing Brand,Coaching,Influencer,Instagram,1397,370,722145.12,5824.17,44441,3902,India
2025-08-02,5-Min Meditation Club,Coaching,WhatsApp,YouTube,116,22,24519.44,2781.75,27170,1011,India
2025-08-02,3-Day Challenge,Coaching,Content,WhatsApp,653,106,68869.5,4353.95,28112,1752,India
2025-08-02,21-Day Upgrade,Skill,Email,WhatsApp,27,3,5318.45,883.81,5677,204,India
2025-08-02,Mindset Coaching,Skill,Influencer,Google,725,180,298213.04,11852.03,39972,2979,India
2025-08-02,Spiritual Sessions,Digital,Content,WhatsApp,148,17,19276.3,1618.0,10108,595,India
2025-08-02,1:1 Mentorship,Skill,Content,Google,116,31,11990.62,642.95,44793,542,India
2025-08-02,Dashboard Templates,Coaching,Influencer,YouTube,92,9,3702.65,1153.5,6333,363,India
2025-08-02,Meditation Audio Pack,Digital,Content,YouTube,1008,231,119859.18,13575.15,43440,4329,India
2025-08-02,E-book,Skill,WhatsApp,YouTube,743,160,51947.71,6440.53,38501,2180,India
2025-08-02,Clothing Brand,Digital,Ads,Instagram,73,15,11920.75,969.31,11883,332,India
2025-08-03,5-Min Meditation Club,Physical,WhatsApp,WhatsApp,103,20,7256.77,929.01,9986,483,India
2025-08-03,3-Day Challenge,Skill,Email,YouTube,45,11,18994.13,2165.98,6022,439,India
2025-08-03,21-Day Upgrade,Digital,WhatsApp,YouTube,737,212,129625.46,10417.85,22972,2110,India
2025-08-03,Mindset Coaching,Coaching,Email,YouTube,292,72,102728.85,890.85,42532,752,India
2025-08-03,Spiritual Sessions,Physical,Influencer,WhatsApp,375,62,44537.39,5347.57,20308,1407,India
2025-08-03,1:1 Mentorship,Physical,WhatsApp,Instagram,131,30,46297.04,1438.39,15409,708,India
2025-08-03,Dashboard Templates,Skill,Email,Instagram,169,32,33468.67,2000.58,14097,745,India
2025-08-03,Meditation Audio Pack,Coaching,Email,Google,227,28,41136.23,1111.03,41568,1048,India
2025-08-03,E-book,Physical,Influencer,WhatsApp,51,15,6273.73,719.78,28462,286,India
2025-08-03,Clothing Brand,Coaching,Content,Instagram,308,66,96431.77,8561.88,27541,2457,India
2025-08-04,5-Min Meditation Club,Physical,Content,Google,112,32,40937.57,705.49,14698,444,India
2025-08-04,3-Day Challenge,Physical,Email,Google,27,8,4927.75,320.91,8958,207,India
2025-08-04,21-Day Upgrade,Coaching,Ads,YouTube,127,16,15557.26,1841.06,31004,496,India
2025-08-04,Mindset Coaching,Coaching,Influencer,Instagram,1531,438,307157.83,11408.47,42329,4096,India
2025-08-04,Spiritual Sessions,Physical,WhatsApp,YouTube,492,122,236061.77,5749.04,28744,1903,India
2025-08-04,1:1 Mentorship,Physical,Email,WhatsApp,54,7,6098.96,922.8,5631,288,India
2025-08-04,Dashboard Templates,Coaching,Content,Google,37,7,7433.75,136.82,3699,100,India
2025-08-04,Meditation Audio Pack,Digital,Ads,YouTube,255,39,30128.74,1929.48,44987,795,India
2025-08-04,E-book,Coaching,Influencer,Google,81,21,23720.45,539.81,21663,297,India
2025-08-04,Clothing Brand,Physical,WhatsApp,Facebook,19,1,1614.99,380.5,3900,191,India
2025-08-05,5-Min Meditation Club,Physical,Influencer,YouTube,515,114,160979.89,12083.65,34778,3351,India
